what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1604619811976
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1604619811976
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1604619811976
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1604619811977
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1604619811977
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1604619811977
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1604619811978
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1604619811978
os,sysinfo,,,"win32",1604619811979
arch,sysinfo,,,"x86",1604619811979
ws,sysinfo,,,"win32",1604619811979
